"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000107331",4079.155,-0.211,0.047,-4.466,0,0,"9","-",139901685,139922642,"ABCA2","ATP binding cassette subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:32]","9:139901685-139922642"
"ENSG00000180539",22.116,-0.456,0.155,-2.934,0.003,0.016,"9","+",139921915,139931234,"C9orf139","chromosome 9 open reading frame 139 [Source:HGNC Symbol;Acc:HGNC:31426]","9:139921915-139931234"
"ENSG00000054179",482.357,-0.315,0.066,-4.742,0,0,"9","-",139942549,139948497,"ENTPD2","ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]","9:139942549-139948497"
"ENSG00000229257",115.331,-0.213,0.084,-2.545,0.011,0.044,"9","+",139952114,139956913,"RP11-229P13.22","","9:139952114-139956913"
"ENSG00000186193",1690.411,-0.234,0.052,-4.507,0,0,"9","-",139956580,139965040,"SAPCD2","suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055]","9:139956580-139965040"
"ENSG00000231864",435.558,-0.224,0.061,-3.679,0,0.001,"9","+",139957986,139959033,"RP11-229P13.23","","9:139957986-139959033"
"ENSG00000197355",950.131,-0.516,0.052,-9.878,0,0,"9","+",139971952,139978990,"UAP1L1","UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]","9:139971952-139978990"
"ENSG00000268996",9.529,-0.547,0.219,-2.504,0.012,0.048,"9","-",139980806,139981121,"MAN1B1-AS1","MAN1B1 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:48715]","9:139980806-139981121"
"ENSG00000184709",125.864,0.521,0.114,4.583,0,0,"9","-",140063209,140064503,"LRRC26","leucine rich repeat containing 26 [Source:HGNC Symbol;Acc:HGNC:31409]","9:140063209-140064503"
"ENSG00000176058",1654.753,0.259,0.067,3.852,0,0.001,"9","-",140086068,140094557,"TPRN","taperin [Source:HGNC Symbol;Acc:HGNC:26894]","9:140086068-140094557"
"ENSG00000212864",183.829,-0.354,0.095,-3.735,0,0.001,"9","-",140114706,140116033,"RNF208","ring finger protein 208 [Source:HGNC Symbol;Acc:HGNC:25420]","9:140114706-140116033"
"ENSG00000197191",67.697,-0.385,0.134,-2.881,0.004,0.018,"9","+",140119086,140120763,"CYSRT1","cysteine-rich tail protein 1 [Source:HGNC Symbol;Acc:HGNC:30529]","9:140119086-140120763"
"ENSG00000233198",49.873,-0.359,0.138,-2.594,0.009,0.039,"9","+",140122017,140124090,"RNF224","ring finger protein 224 [Source:HGNC Symbol;Acc:HGNC:41912]","9:140122017-140124090"
"ENSG00000188229",5364.397,-0.225,0.068,-3.335,0.001,0.005,"9","+",140135664,140138159,"TUBB4B","tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]","9:140135664-140138159"
"ENSG00000197768",48.445,-0.536,0.131,-4.096,0,0,"9","+",140145712,140147934,"C9orf173","chromosome 9 open reading frame 173 [Source:HGNC Symbol;Acc:HGNC:37285]","9:140145712-140147934"
"ENSG00000260996",2.078,-0.738,0.266,-2.774,0.006,0.024,"9","-",140188319,140190173,"RP13-122B23.8","","9:140188319-140190173"
"ENSG00000198435",193.673,-1.342,0.069,-19.402,0,0,"9","-",140194082,140196703,"NRARP","NOTCH-regulated ankyrin repeat protein [Source:HGNC Symbol;Acc:HGNC:33843]","9:140194082-140196703"
"ENSG00000188747",280.232,-0.43,0.098,-4.374,0,0,"9","+",140317801,140328858,"NOXA1","NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]","9:140317801-140328858"
"ENSG00000188833",50.766,-0.427,0.114,-3.76,0,0.001,"9","-",140328815,140335901,"ENTPD8","ectonucleoside triphosphate diphosphohydrolase 8 [Source:HGNC Symbol;Acc:HGNC:24860]","9:140328815-140335901"
"ENSG00000165802",438.482,-0.204,0.07,-2.935,0.003,0.015,"9","-",140342021,140351989,"NSMF","NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:HGNC Symbol;Acc:HGNC:29843]","9:140342021-140351989"
"ENSG00000148399",794.735,0.453,0.065,7.019,0,0,"9","-",140449355,140459451,"DPH7","diphthamide biosynthesis 7 [Source:HGNC Symbol;Acc:HGNC:25199]","9:140449355-140459451"
"ENSG00000165724",854.381,0.706,0.055,12.79,0,0,"9","-",140476530,140484942,"ZMYND19","zinc finger, MYND-type containing 19 [Source:HGNC Symbol;Acc:HGNC:21146]","9:140476530-140484942"
"ENSG00000197070",3373.022,0.676,0.062,10.964,0,0,"9","+",140500105,140509810,"ARRDC1","arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]","9:140500105-140509810"
"ENSG00000203993",214.79,0.483,0.081,5.953,0,0,"9","-",140509783,140513265,"ARRDC1-AS1","ARRDC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:23395]","9:140509783-140513265"
"ENSG00000181090",1236.866,0.136,0.039,3.48,0.001,0.003,"9","+",140513443,140678845,"EHMT1","euchromatic histone-lysine N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]","9:140513443-140678845"
"ENSG00000159247",112.777,-0.246,0.085,-2.901,0.004,0.017,"9","+",141044564,141070960,"TUBBP5","tubulin beta pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:23674]","9:141044564-141070960"
"ENSG00000015171",2134.208,0.732,0.061,11.965,0,0,"10","+",180404,283591,"ZMYND11","zinc finger, MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966]","10:180404-283591"
"ENSG00000107929",1601.375,0.176,0.037,4.705,0,0,"10","-",855483,931702,"LARP4B","La ribonucleoprotein domain family member 4B [Source:HGNC Symbol;Acc:HGNC:28987]","10:855483-931702"
"ENSG00000107937",1461.792,0.435,0.048,9.055,0,0,"10","+",1034337,1065876,"GTPBP4","GTP binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21535]","10:1034337-1065876"
"ENSG00000227912",2.267,-0.796,0.265,-3.004,0.003,0.013,"10","+",2208525,2211654,"RP11-69C17.3","","10:2208525-2211654"
"ENSG00000067082",806.944,0.525,0.087,6.045,0,0,"10","-",3818187,3822409,"KLF6","Kruppel-like factor 6 [Source:HGNC Symbol;Acc:HGNC:2235]","10:3818187-3822409"
"ENSG00000196139",7.199,1.228,0.253,4.86,0,0,"10","+",5077545,5144402,"AKR1C3","aldo-keto reductase family 1, member C3 [Source:HGNC Symbol;Acc:HGNC:386]","10:5077545-5144402"
"ENSG00000173848",1998.658,2.414,0.054,44.459,0,0,"10","+",5454513,5500426,"NET1","neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]","10:5454513-5500426"
"ENSG00000108021",1398.249,0.285,0.076,3.76,0,0.001,"10","+",5726800,5805703,"FAM208B","family with sequence similarity 208 member B [Source:HGNC Symbol;Acc:HGNC:23484]","10:5726800-5805703"
"ENSG00000134453",1080.924,0.128,0.042,3.059,0.002,0.011,"10","+",6130949,6158843,"RBM17","RNA binding motif protein 17 [Source:HGNC Symbol;Acc:HGNC:16944]","10:6130949-6158843"
"ENSG00000170525",4209.991,1.16,0.073,15.994,0,0,"10","+",6186880,6277494,"PFKFB3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]","10:6186880-6277494"
"ENSG00000212743",3.319,-0.896,0.26,-3.444,0.001,0.003,"10","+",6392277,6394723,"RP11-563J2.3","","10:6392277-6394723"
"ENSG00000198879",167.646,0.726,0.078,9.288,0,0,"10","-",7200585,7451303,"SFMBT2","Scm-like with four mbt domains 2 [Source:HGNC Symbol;Acc:HGNC:20256]","10:7200585-7451303"
"ENSG00000165632",221.672,-0.299,0.084,-3.552,0,0.002,"10","+",7860466,8058590,"TAF3","TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303]","10:7860466-8058590"
"ENSG00000197308",478.561,-0.576,0.058,-9.944,0,0,"10","-",8092412,8095447,"GATA3-AS1","GATA3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:33786]","10:8092412-8095447"
"ENSG00000232638",223.96,-0.419,0.068,-6.157,0,0,"10","+",8093503,8095047,"RP11-379F12.4","","10:8093503-8095047"
"ENSG00000243350",14.876,-0.606,0.181,-3.353,0.001,0.004,"10","-",8094204,8095219,"RP11-379F12.3","","10:8094204-8095219"
"ENSG00000107485",6573.911,-0.667,0.036,-18.439,0,0,"10","+",8095566,8097516,"GATA3","GATA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4172]","10:8095566-8097516"
"ENSG00000213771",304.125,-0.296,0.078,-3.792,0,0.001,"10","-",8555649,8557069,"KRT8P37","keratin 8 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:39871]","10:8555649-8557069"
"ENSG00000229919",18.799,0.644,0.174,3.696,0,0.001,"10","+",10216192,10216540,"TCEB1P3","transcription elongation factor B (SIII), polypeptide 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:29457]","10:10216192-10216540"
"ENSG00000148429",731.198,0.583,0.069,8.483,0,0,"10","-",11495944,11653753,"USP6NL","USP6 N-terminal like [Source:HGNC Symbol;Acc:HGNC:16858]","10:11495944-11653753"
"ENSG00000271046",12.153,0.624,0.199,3.142,0.002,0.008,"10","+",11721673,11722513,"RP11-138I18.2","","10:11721673-11722513"
"ENSG00000134463",138.824,0.23,0.085,2.718,0.007,0.028,"10","+",11784364,11806069,"ECHDC3","enoyl-CoA hydratase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23489]","10:11784364-11806069"
"ENSG00000148426",300.324,0.611,0.061,9.99,0,0,"10","+",11865337,11908775,"PROSER2","proline and serine rich 2 [Source:HGNC Symbol;Acc:HGNC:23728]","10:11865337-11908775"
"ENSG00000225778",18.365,0.427,0.171,2.497,0.013,0.049,"10","-",11891611,11936699,"PROSER2-AS1","PROSER2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27343]","10:11891611-11936699"
"ENSG00000123240",708.64,-0.25,0.041,-6.147,0,0,"10","+",13141448,13178923,"OPTN","optineurin [Source:HGNC Symbol;Acc:HGNC:17142]","10:13141448-13178923"
"ENSG00000086475",760.375,-0.2,0.049,-4.121,0,0,"10","-",13359423,13390297,"SEPHS1","selenophosphate synthetase 1 [Source:HGNC Symbol;Acc:HGNC:19685]","10:13359423-13390297"
"ENSG00000165626",24.226,-0.498,0.153,-3.264,0.001,0.006,"10","-",13480483,13502083,"BEND7","BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]","10:13480483-13502083"
"ENSG00000239665",154.295,-0.721,0.073,-9.936,0,0,"10","+",13652046,13697482,"RP11-295P9.3","","10:13652046-13697482"
"ENSG00000151474",270.114,-1.184,0.075,-15.81,0,0,"10","-",13685705,13900912,"FRMD4A","FERM domain containing 4A [Source:HGNC Symbol;Acc:HGNC:25491]","10:13685705-13900912"
"ENSG00000065809",2248.962,2.603,0.054,48.253,0,0,"10","-",14560555,14590669,"FAM107B","family with sequence similarity 107 member B [Source:HGNC Symbol;Acc:HGNC:23726]","10:14560555-14590669"
"ENSG00000187522",507.361,0.294,0.054,5.465,0,0,"10","+",14880162,14913740,"HSPA14","heat shock protein family A (Hsp70) member 14 [Source:HGNC Symbol;Acc:HGNC:29526]","10:14880162-14913740"
"ENSG00000152455",260.443,0.276,0.062,4.448,0,0,"10","+",14920818,14946314,"SUV39H2","suppressor of variegation 3-9 homolog 2 [Source:HGNC Symbol;Acc:HGNC:17287]","10:14920818-14946314"
"ENSG00000176244",105.243,0.312,0.088,3.555,0,0.002,"10","-",15119521,15130775,"ACBD7","acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]","10:15119521-15130775"
"ENSG00000152464",240.373,0.309,0.071,4.339,0,0,"10","+",15139178,15146250,"RPP38","ribonuclease P/MRP 38kDa subunit [Source:HGNC Symbol;Acc:HGNC:30329]","10:15139178-15146250"
"ENSG00000152465",342.013,0.181,0.052,3.512,0,0.003,"10","-",15144582,15151827,"NMT2","N-myristoyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:7858]","10:15144582-15151827"
"ENSG00000148468",2.509,0.741,0.266,2.784,0.005,0.024,"10","-",15253641,15413058,"FAM171A1","family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]","10:15253641-15413058"
"ENSG00000165983",80.539,-0.501,0.102,-4.898,0,0,"10","+",16478941,16553255,"PTER","phosphotriesterase related [Source:HGNC Symbol;Acc:HGNC:9590]","10:16478941-16553255"
"ENSG00000148488",27.007,-0.45,0.153,-2.935,0.003,0.015,"10","-",17360381,17369108,"ST8SIA6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]","10:17360381-17369108"
"ENSG00000204832",286.259,-0.214,0.068,-3.156,0.002,0.008,"10","+",17428934,17450285,"ST8SIA6-AS1","ST8SIA6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44880]","10:17428934-17450285"
"ENSG00000165997",293.468,0.808,0.1,8.058,0,0,"10","+",18948333,18970568,"ARL5B","ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]","10:18948333-18970568"
"ENSG00000078114",995.87,0.392,0.072,5.46,0,0,"10","-",21068901,21186531,"NEBL","nebulette [Source:HGNC Symbol;Acc:HGNC:16932]","10:21068901-21186531"
"ENSG00000204682",170.171,1.72,0.082,21.091,0,0,"10","-",21781586,21786191,"CASC10","cancer susceptibility candidate 10 [Source:HGNC Symbol;Acc:HGNC:31448]","10:21781586-21786191"
"ENSG00000168283",215.263,-0.228,0.076,-3.002,0.003,0.013,"10","+",22610139,22620413,"BMI1","BMI1 proto-oncogene, polycomb ring finger [Source:HGNC Symbol;Acc:HGNC:1066]","10:22610139-22620413"
"ENSG00000150867",128.518,-0.381,0.085,-4.464,0,0,"10","-",22823777,23003484,"PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase, type II, alpha [Source:HGNC Symbol;Acc:HGNC:8997]","10:22823777-23003484"
"ENSG00000165312",49.146,-0.52,0.112,-4.658,0,0,"10","+",23728197,23731308,"OTUD1","OTU deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:27346]","10:23728197-23731308"
"ENSG00000107863",481.199,-0.319,0.07,-4.578,0,0,"10","-",24872537,25012597,"ARHGAP21","Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]","10:24872537-25012597"
"ENSG00000185875",69.608,-0.362,0.096,-3.791,0,0.001,"10","+",25305586,25315593,"THNSL1","threonine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26160]","10:25305586-25315593"
"ENSG00000151025",135.748,-0.36,0.096,-3.759,0,0.001,"10","+",25463990,25891155,"GPR158","G protein-coupled receptor 158 [Source:HGNC Symbol;Acc:HGNC:23689]","10:25463990-25891155"
"ENSG00000107897",212.342,-0.279,0.08,-3.477,0.001,0.003,"10","-",27484145,27529744,"ACBD5","acyl-CoA binding domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23338]","10:27484145-27529744"
"ENSG00000099246",2531.934,-0.218,0.046,-4.737,0,0,"10","+",27793196,27831143,"RAB18","RAB18, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:14244]","10:27793196-27831143"
"ENSG00000150051",108.882,-1.555,0.091,-17.094,0,0,"10","-",27961803,28034989,"MKX","mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]","10:27961803-28034989"
"ENSG00000150054",1948.955,-0.215,0.074,-2.911,0.004,0.017,"10","-",28339921,28571067,"MPP7","membrane protein, palmitoylated 7 [Source:HGNC Symbol;Acc:HGNC:26542]","10:28339921-28571067"
"ENSG00000254635",409.573,-0.245,0.053,-4.59,0,0,"10","-",28811580,28821672,"WAC-AS1","WAC antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27347]","10:28811580-28821672"
"ENSG00000095787",1277.855,-0.215,0.052,-4.128,0,0,"10","+",28821421,28912041,"WAC","WW domain containing adaptor with coiled-coil [Source:HGNC Symbol;Acc:HGNC:17327]","10:28821421-28912041"
"ENSG00000095739",765.074,0.48,0.05,9.594,0,0,"10","+",28966270,28971868,"BAMBI","BMP and activin membrane-bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]","10:28966270-28971868"
"ENSG00000224597",170.821,0.469,0.072,6.499,0,0,"10","+",29698330,29747329,"SVIL-AS1","SVIL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:51219]","10:29698330-29747329"
"ENSG00000197321",360.862,0.464,0.062,7.429,0,0,"10","-",29746266,30024733,"SVIL","supervillin [Source:HGNC Symbol;Acc:HGNC:11480]","10:29746266-30024733"
"ENSG00000107968",7.969,-1.14,0.222,-5.14,0,0,"10","+",30722865,30750761,"MAP3K8","mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]","10:30722865-30750761"
"ENSG00000165322",204.775,1.065,0.087,12.313,0,0,"10","-",32094364,32197802,"ARHGAP12","Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]","10:32094364-32197802"
"ENSG00000120616",150.767,-0.287,0.079,-3.646,0,0.002,"10","-",32556678,32636146,"EPC1","enhancer of polycomb homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:19876]","10:32556678-32636146"
"ENSG00000095794",121.633,1.29,0.091,14.179,0,0,"10","+",35415718,35501053,"CREM","cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352]","10:35415718-35501053"
"ENSG00000108100",1253.109,0.543,0.039,13.902,0,0,"10","+",35535952,35805503,"CCNY","cyclin Y [Source:HGNC Symbol;Acc:HGNC:23354]","10:35535952-35805503"
"ENSG00000177283",5.677,1.11,0.248,4.471,0,0,"10","-",35927176,35930362,"FZD8","frizzled class receptor 8 [Source:HGNC Symbol;Acc:HGNC:4046]","10:35927176-35930362"
"ENSG00000229644",350.039,0.935,0.067,13.978,0,0,"10","-",36810648,36813162,"NAMPTP1","nicotinamide phosphoribosyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:17633]","10:36810648-36813162"
"ENSG00000189180",442.598,-0.198,0.078,-2.543,0.011,0.044,"10","+",38299577,38348991,"ZNF33A","zinc finger protein 33A [Source:HGNC Symbol;Acc:HGNC:13096]","10:38299577-38348991"
"ENSG00000099251",45.092,-0.494,0.12,-4.107,0,0,"10","+",38645304,38667124,"HSD17B7P2","hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]","10:38645304-38667124"
"ENSG00000165731",62.966,0.779,0.109,7.141,0,0,"10","+",43572474,43625799,"RET","ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]","10:43572474-43625799"
"ENSG00000198915",397.786,0.711,0.052,13.734,0,0,"10","-",43689982,43725187,"RASGEF1A","RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]","10:43689982-43725187"
"ENSG00000169813",3373.711,-0.166,0.03,-5.523,0,0,"10","-",43881064,43903267,"HNRNPF","heterogeneous nuclear ribonucleoprotein F [Source:HGNC Symbol;Acc:HGNC:5039]","10:43881064-43903267"
"ENSG00000196793",205.913,-0.218,0.069,-3.138,0.002,0.009,"10","-",44051791,44063907,"ZNF239","zinc finger protein 239 [Source:HGNC Symbol;Acc:HGNC:13031]","10:44051791-44063907"
"ENSG00000107562",994.044,-1.035,0.063,-16.51,0,0,"10","-",44793037,44880497,"CXCL12","chemokine (C-X-C motif) ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]","10:44793037-44880497"
"ENSG00000165512",67.713,0.433,0.114,3.781,0,0.001,"10","+",45495922,45500774,"ZNF22","zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]","10:45495922-45500774"
"ENSG00000165406",569.189,-0.306,0.051,-6.003,0,0,"10","-",45950034,46030842,"MARCH8","membrane associated ring-CH-type finger 8 [Source:HGNC Symbol;Acc:HGNC:23356]","10:45950034-46030842"
"ENSG00000230869",51.506,-0.313,0.112,-2.786,0.005,0.023,"10","+",46174139,46195980,"AGAP10P","ArfGAP with GTPase domain, ankyrin repeat and PH domain 10 pseudogene [Source:HGNC Symbol;Acc:HGNC:23659]","10:46174139-46195980"
"ENSG00000204176",236.839,-0.195,0.065,-3.017,0.003,0.012,"10","-",46955443,46967446,"SYT15","synaptotagmin 15 [Source:HGNC Symbol;Acc:HGNC:17167]","10:46955443-46967446"
"ENSG00000270369",1.96,0.773,0.264,2.923,0.003,0.016,"10","-",47174441,47174739,"RP11-144G6.13","","10:47174441-47174739"
"ENSG00000204172",148.36,-0.257,0.088,-2.924,0.003,0.016,"10","-",47191843,47213626,"AGAP9","ArfGAP with GTPase domain, ankyrin repeat and PH domain 9 [Source:HGNC Symbol;Acc:HGNC:23463]","10:47191843-47213626"
"ENSG00000152726",490.952,0.219,0.052,4.243,0,0,"10","+",47894022,47948853,NA,NA,"10:47894022-47948853"
"ENSG00000179296",68.549,-0.331,0.126,-2.629,0.009,0.035,"10","-",49217897,49239617,NA,NA,"10:49217897-49239617"
"ENSG00000225830",212.646,-0.276,0.086,-3.218,0.001,0.007,"10","-",50663413,50747072,"ERCC6","excision repair cross-complementation group 6 [Source:HGNC Symbol;Acc:HGNC:3438]","10:50663413-50747072"
"ENSG00000204152",205.049,0.177,0.065,2.738,0.006,0.027,"10","+",51371389,51387763,"TIMM23B","translocase of inner mitochondrial membrane 23 homolog B (yeast) [Source:HGNC Symbol;Acc:HGNC:23581]","10:51371389-51387763"
"ENSG00000138293",1794.922,0.149,0.055,2.701,0.007,0.029,"10","+",51565107,51590731,NA,NA,"10:51565107-51590731"
"ENSG00000138297",633.267,0.163,0.056,2.928,0.003,0.016,"10","-",51592079,51623203,NA,NA,"10:51592079-51623203"
"ENSG00000204149",124.53,-0.296,0.116,-2.566,0.01,0.041,"10","+",51748077,51770259,"AGAP6","ArfGAP with GTPase domain, ankyrin repeat and PH domain 6 [Source:HGNC Symbol;Acc:HGNC:23466]","10:51748077-51770259"
"ENSG00000099290",601.525,0.124,0.05,2.507,0.012,0.048,"10","+",51827647,51893266,"FAM21A","family with sequence similarity 21 member A [Source:HGNC Symbol;Acc:HGNC:23416]","10:51827647-51893266"
"ENSG00000198964",400.157,0.432,0.086,5.004,0,0,"10","-",52065359,52383743,"SGMS1","sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]","10:52065359-52383743"
"ENSG00000269165",23.016,0.658,0.16,4.11,0,0,"10","+",52094297,52095876,NA,NA,"10:52094297-52095876"
"ENSG00000151151",248.941,-0.47,0.101,-4.647,0,0,"10","-",59951277,60027694,"IPMK","inositol polyphosphate multikinase [Source:HGNC Symbol;Acc:HGNC:20739]","10:59951277-60027694"
"ENSG00000165443",10.573,0.841,0.212,3.974,0,0,"10","+",60936349,61007534,"PHYHIPL","phytanoyl-CoA 2-hydroxylase interacting protein-like [Source:HGNC Symbol;Acc:HGNC:29378]","10:60936349-61007534"
"ENSG00000148541",22.231,0.938,0.171,5.473,0,0,"10","-",61005889,61122352,"FAM13C","family with sequence similarity 13 member C [Source:HGNC Symbol;Acc:HGNC:19371]","10:61005889-61122352"
"ENSG00000165449",67.334,0.327,0.108,3.026,0.002,0.012,"10","-",61410522,61469837,"SLC16A9","solute carrier family 16 member 9 [Source:HGNC Symbol;Acc:HGNC:23520]","10:61410522-61469837"
"ENSG00000151150",576.86,-0.196,0.074,-2.632,0.008,0.035,"10","-",61786055,62149488,"ANK3","ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:HGNC:494]","10:61786055-62149488"
