"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","chrom","strand","left","right","symbol","name","location"
"ENSG00000135404",2670.155,-0.154,0.056,-2.768,0.006,0.025,"12","-",56119106,56120892,"CD63","CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]","12:56119106-56120892"
"ENSG00000258056",97.653,-0.427,0.083,-5.123,0,0,"12","+",56122887,56124467,"RP11-644F5.11","","12:56122887-56124467"
"ENSG00000135414",179.857,-0.271,0.064,-4.223,0,0,"12","+",56137063,56146136,"GDF11","growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]","12:56137063-56146136"
"ENSG00000170473",372.925,-0.271,0.073,-3.704,0,0.001,"12","-",56295196,56321697,"PYM1","PYM homolog 1, exon junction complex associated factor [Source:HGNC Symbol;Acc:HGNC:30258]","12:56295196-56321697"
"ENSG00000237493",132.082,-0.274,0.08,-3.425,0.001,0.004,"12","-",56374215,56374819,"RP11-603J24.7","","12:56374215-56374819"
"ENSG00000139531",606.933,-0.316,0.039,-8.02,0,0,"12","+",56390963,56399309,"SUOX","sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]","12:56390963-56399309"
"ENSG00000123411",97.349,-0.265,0.098,-2.705,0.007,0.03,"12","+",56401442,56432219,"IKZF4","IKAROS family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:13179]","12:56401442-56432219"
"ENSG00000065361",2571.785,-0.309,0.051,-6.056,0,0,"12","+",56473640,56478923,"ERBB3","erb-b2 receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:3431]","12:56473640-56478923"
"ENSG00000258199",97.176,-0.299,0.115,-2.607,0.009,0.038,"12","-",56556142,56584068,"RP11-977G19.5","","12:56556142-56584068"
"ENSG00000062485",3314.83,0.163,0.033,4.975,0,0,"12","-",56665482,56694102,"CS","citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]","12:56665482-56694102"
"ENSG00000170581",685.529,-0.204,0.059,-3.493,0,0.003,"12","-",56735380,56743559,"STAT2","signal transducer and activator of transcription 2 [Source:HGNC Symbol;Acc:HGNC:11363]","12:56735380-56743559"
"ENSG00000135423",94.83,-0.356,0.084,-4.226,0,0,"12","-",56864735,56866256,"GLS2","glutaminase 2 [Source:HGNC Symbol;Acc:HGNC:29570]","12:56864735-56866256"
"ENSG00000076108",1958.065,-0.248,0.058,-4.257,0,0,"12","-",56989379,57030150,"BAZ2A","bromodomain adjacent to zinc finger domain 2A [Source:HGNC Symbol;Acc:HGNC:962]","12:56989379-57030150"
"ENSG00000166886",304.665,-1.407,0.06,-23.312,0,0,"12","+",57482676,57489259,"NAB2","NGFI-A binding protein 2 (EGR1 binding protein 2) [Source:HGNC Symbol;Acc:HGNC:7627]","12:57482676-57489259"
"ENSG00000166888",1208.568,-0.324,0.039,-8.321,0,0,"12","-",57489190,57505216,"STAT6","signal transducer and activator of transcription 6, interleukin-4 induced [Source:HGNC Symbol;Acc:HGNC:11368]","12:57489190-57505216"
"ENSG00000123384",365.097,-0.223,0.063,-3.525,0,0.003,"12","+",57522275,57543842,"LRP1","LDL receptor related protein 1 [Source:HGNC Symbol;Acc:HGNC:6692]","12:57522275-57543842"
"ENSG00000182379",465.539,-0.188,0.065,-2.88,0.004,0.019,"12","+",57610577,57620232,"NXPH4","neurexophilin 4 [Source:HGNC Symbol;Acc:HGNC:8078]","12:57610577-57620232"
"ENSG00000185482",6.23,-0.977,0.235,-4.15,0,0,"12","-",57637235,57644967,"STAC3","SH3 and cysteine rich domain 3 [Source:HGNC Symbol;Acc:HGNC:28423]","12:57637235-57644967"
"ENSG00000139269",15.446,-0.453,0.174,-2.6,0.009,0.039,"12","+",57846105,57853063,"INHBE","inhibin beta E [Source:HGNC Symbol;Acc:HGNC:24029]","12:57846105-57853063"
"ENSG00000166986",2757.81,0.082,0.028,2.89,0.004,0.018,"12","+",57869227,57881256,"MARS","methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]","12:57869227-57881256"
"ENSG00000175197",252.413,-0.437,0.069,-6.324,0,0,"12","-",57910370,57914275,"DDIT3","DNA damage inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]","12:57910370-57914275"
"ENSG00000166987",1106.436,-0.273,0.06,-4.547,0,0,"12","+",57914492,57919197,"MBD6","methyl-CpG binding domain protein 6 [Source:HGNC Symbol;Acc:HGNC:20445]","12:57914492-57919197"
"ENSG00000178498",511.802,-0.236,0.061,-3.885,0,0.001,"12","+",57998404,58003583,"DTX3","deltex 3, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:24457]","12:57998404-58003583"
"ENSG00000240771",110.437,-0.477,0.083,-5.775,0,0,"12","+",58003962,58011026,"ARHGEF25","Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]","12:58003962-58011026"
"ENSG00000224713",49.399,-0.465,0.11,-4.237,0,0,"12","-",58005900,58011848,"AC025165.8","","12:58005900-58011848"
"ENSG00000135454",73.97,-0.324,0.097,-3.346,0.001,0.005,"12","-",58017192,58026934,"B4GALNT1","beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]","12:58017192-58026934"
"ENSG00000135439",34.735,-0.364,0.131,-2.786,0.005,0.024,"12","-",58118979,58131619,"AGAP2","ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16921]","12:58118979-58131619"
"ENSG00000255737",27.545,-0.532,0.143,-3.729,0,0.001,"12","+",58120053,58122139,"AGAP2-AS1","AGAP2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48633]","12:58120053-58122139"
"ENSG00000139266",522.52,-0.22,0.05,-4.44,0,0,"12","+",58148880,58154190,"MARCH9","membrane associated ring-CH-type finger 9 [Source:HGNC Symbol;Acc:HGNC:25139]","12:58148880-58154190"
"ENSG00000037897",211.102,0.301,0.084,3.598,0,0.002,"12","-",58162253,58166576,"METTL1","methyltransferase like 1 [Source:HGNC Symbol;Acc:HGNC:7030]","12:58162253-58166576"
"ENSG00000123427",196.398,0.243,0.069,3.527,0,0.003,"12","+",58165274,58174213,"METTL21B","methyltransferase like 21B [Source:HGNC Symbol;Acc:HGNC:24936]","12:58165274-58174213"
"ENSG00000135407",48.239,0.432,0.119,3.642,0,0.002,"12","-",58191158,58194436,"AVIL","advillin [Source:HGNC Symbol;Acc:HGNC:14188]","12:58191158-58194436"
"ENSG00000175215",3230.576,0.645,0.059,10.878,0,0,"12","-",58213709,58240522,"CTDSP2","CTD small phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:17077]","12:58213709-58240522"
"ENSG00000257698",38.372,-0.333,0.128,-2.593,0.01,0.04,"12","-",58325310,58329862,"RP11-620J15.3","","12:58325310-58329862"
"ENSG00000139263",786.452,-0.263,0.068,-3.882,0,0.001,"12","-",59265930,59313327,"LRIG3","leucine-rich repeats and immunoglobulin-like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]","12:59265930-59313327"
"ENSG00000061987",1153.447,0.288,0.072,4.021,0,0,"12","+",62860596,62989390,"MON2","MON2 homolog, regulator of endosome-to-Golgi trafficking [Source:HGNC Symbol;Acc:HGNC:29177]","12:62860596-62989390"
"ENSG00000111110",1301.84,0.898,0.069,12.99,0,0,"12","-",63037761,63328817,"PPM1H","protein phosphatase, Mg2+/Mn2+ dependent 1H [Source:HGNC Symbol;Acc:HGNC:18583]","12:63037761-63328817"
"ENSG00000118600",300.987,-0.209,0.059,-3.557,0,0.002,"12","+",64173582,64203300,"TMEM5","transmembrane protein 5 [Source:HGNC Symbol;Acc:HGNC:13530]","12:64173582-64203300"
"ENSG00000196935",326.515,1.435,0.073,19.597,0,0,"12","+",64238072,64541613,"SRGAP1","SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]","12:64238072-64541613"
"ENSG00000255886",5.825,0.877,0.251,3.493,0,0.003,"12","-",64432341,64491398,"RP11-196H14.2","","12:64432341-64491398"
"ENSG00000255629",26.264,1.279,0.184,6.959,0,0,"12","-",64540167,64541637,"RP11-196H14.3","","12:64540167-64541637"
"ENSG00000256293",24.05,0.487,0.157,3.102,0.002,0.01,"12","-",64731957,64732577,"RP11-114F3.2","","12:64731957-64732577"
"ENSG00000135677",4032.993,0.136,0.052,2.614,0.009,0.038,"12","-",65107224,65146651,"GNS","glucosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4422]","12:65107224-65146651"
"ENSG00000090376",11.48,0.537,0.209,2.576,0.01,0.041,"12","+",66582658,66648402,"IRAK3","interleukin 1 receptor associated kinase 3 [Source:HGNC Symbol;Acc:HGNC:17020]","12:66582658-66648402"
"ENSG00000127311",15.314,-0.747,0.175,-4.262,0,0,"12","+",66696324,66731979,"HELB","helicase (DNA) B [Source:HGNC Symbol;Acc:HGNC:17196]","12:66696324-66731979"
"ENSG00000111530",2264.929,0.288,0.064,4.509,0,0,"12","+",67663060,67713731,"CAND1","cullin-associated and neddylation-dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688]","12:67663060-67713731"
"ENSG00000257181",333.017,-0.252,0.065,-3.884,0,0.001,"12","-",69235067,69237017,"RP11-611O2.5","","12:69235067-69237017"
"ENSG00000135678",131.949,0.199,0.077,2.578,0.01,0.041,"12","-",69235976,69250324,"CPM","carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]","12:69235976-69250324"
"ENSG00000166226",2987.301,0.144,0.036,3.962,0,0.001,"12","+",69979113,69995350,"CCT2","chaperonin containing TCP1, subunit 2 (beta) [Source:HGNC Symbol;Acc:HGNC:1615]","12:69979113-69995350"
"ENSG00000166268",57.463,-1.017,0.107,-9.505,0,0,"12","+",70219083,70352503,"MYRFL","myelin regulatory factor-like [Source:HGNC Symbol;Acc:HGNC:26316]","12:70219083-70352503"
"ENSG00000135643",68.814,-0.313,0.112,-2.81,0.005,0.023,"12","+",70760055,70828072,"KCNMB4","potassium channel subfamily M regulatory beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:6289]","12:70760055-70828072"
"ENSG00000080371",858.17,0.188,0.056,3.368,0.001,0.004,"12","+",72148653,72184699,"RAB21","RAB21, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18263]","12:72148653-72184699"
"ENSG00000257410",5.405,-0.639,0.247,-2.593,0.01,0.04,"12","-",72187634,72193407,"RP11-2H8.2","","12:72187634-72193407"
"ENSG00000121749",469.749,0.171,0.063,2.711,0.007,0.029,"12","+",72233486,72287104,"TBC1D15","TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]","12:72233486-72287104"
"ENSG00000253719",2164.473,0.138,0.053,2.615,0.009,0.038,"12","+",74931550,74935223,"ATXN7L3B","ataxin 7-like 3B [Source:HGNC Symbol;Acc:HGNC:37931]","12:74931550-74935223"
"ENSG00000139278",253.948,0.184,0.071,2.583,0.01,0.041,"12","+",75874459,75897633,"GLIPR1","GLI pathogenesis-related 1 [Source:HGNC Symbol;Acc:HGNC:17001]","12:75874459-75897633"
"ENSG00000257453",184.175,0.21,0.071,2.977,0.003,0.014,"12","+",76424273,76425158,"RP11-290L1.3","","12:76424273-76425158"
"ENSG00000179941",278.121,0.268,0.094,2.861,0.004,0.02,"12","-",76738253,76742222,"BBS10","Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291]","12:76738253-76742222"
"ENSG00000177425",1171.482,0.378,0.066,5.713,0,0,"12","-",79968758,79991762,"PAWR","PRKC, apoptosis, WT1, regulator [Source:HGNC Symbol;Acc:HGNC:8614]","12:79968758-79991762"
"ENSG00000258048",57.516,0.397,0.136,2.916,0.004,0.017,"12","+",80083923,80172231,"RP11-530C5.1","","12:80083923-80172231"
"ENSG00000111052",19.521,0.824,0.172,4.781,0,0,"12","-",81186298,81331704,"LIN7A","lin-7 homolog A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:17787]","12:81186298-81331704"
"ENSG00000179104",316.857,0.717,0.1,7.208,0,0,"12","+",83080658,83380352,"TMTC2","transmembrane and tetratricopeptide repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:25440]","12:83080658-83380352"
"ENSG00000049130",181.468,-1.039,0.106,-9.845,0,0,"12","-",88886569,88928539,"KITLG","KIT ligand [Source:HGNC Symbol;Acc:HGNC:6343]","12:88886569-88928539"
"ENSG00000139318",225.742,1.279,0.131,9.75,0,0,"12","-",89741008,89747048,"DUSP6","dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]","12:89741008-89747048"
"ENSG00000070961",896.446,0.187,0.073,2.572,0.01,0.042,"12","-",89981827,90049844,"ATP2B1","ATPase, Ca++ transporting, plasma membrane 1 [Source:HGNC Symbol;Acc:HGNC:814]","12:89981827-90049844"
"ENSG00000133639",1165.828,0.292,0.042,6.957,0,0,"12","-",92536285,92539673,"BTG1","B-cell translocation gene 1, anti-proliferative [Source:HGNC Symbol;Acc:HGNC:1130]","12:92536285-92539673"
"ENSG00000257127",6.798,-0.633,0.233,-2.717,0.007,0.029,"12","+",92815306,92817725,"CLLU1","chronic lymphocytic leukemia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:29841]","12:92815306-92817725"
"ENSG00000258012",29.671,0.911,0.154,5.916,0,0,"12","+",93251854,93253049,"RP11-603K19.1","","12:93251854-93253049"
"ENSG00000173598",1978.304,0.58,0.059,9.815,0,0,"12","+",93771658,93797024,"NUDT4","nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]","12:93771658-93797024"
"ENSG00000177889",1096.629,0.256,0.043,5.887,0,0,"12","-",93799448,93801099,"UBE2N","ubiquitin conjugating enzyme E2N [Source:HGNC Symbol;Acc:HGNC:12492]","12:93799448-93801099"
"ENSG00000198015",654.597,0.225,0.048,4.73,0,0,"12","+",93861263,93897545,"MRPL42","mitochondrial ribosomal protein L42 [Source:HGNC Symbol;Acc:HGNC:14493]","12:93861263-93897545"
"ENSG00000120833",23.998,0.792,0.159,4.967,0,0,"12","+",93963589,93970521,"SOCS2","suppressor of cytokine signaling 2 [Source:HGNC Symbol;Acc:HGNC:19382]","12:93963589-93970521"
"ENSG00000173588",121.919,-0.219,0.083,-2.622,0.009,0.037,"12","-",94700224,94725574,"CEP83","centrosomal protein 83kDa [Source:HGNC Symbol;Acc:HGNC:17966]","12:94700224-94725574"
"ENSG00000258357",18.758,0.543,0.165,3.285,0.001,0.006,"12","-",94914865,94915645,"RP11-778J16.2","","12:94914865-94915645"
"ENSG00000180263",72.829,-0.673,0.098,-6.895,0,0,"12","-",95470524,95611240,"FGD6","FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]","12:95470524-95611240"
"ENSG00000111142",1382.438,0.265,0.036,7.415,0,0,"12","+",95867295,95908118,"METAP2","methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]","12:95867295-95908118"
"ENSG00000120868",362.465,-0.246,0.068,-3.63,0,0.002,"12","+",99038918,99127305,"APAF1","apoptotic peptidase activating factor 1 [Source:HGNC Symbol;Acc:HGNC:576]","12:99038918-99127305"
"ENSG00000111647",519.942,0.465,0.078,5.937,0,0,"12","-",100422232,100441974,"UHRF1BP1L","UHRF1 binding protein 1-like [Source:HGNC Symbol;Acc:HGNC:29102]","12:100422232-100441974"
"ENSG00000257696",11.656,0.861,0.207,4.167,0,0,"12","+",100536835,100538449,"RP11-175P13.2","","12:100536835-100538449"
"ENSG00000238105",184.904,-0.245,0.075,-3.244,0.001,0.006,"12","-",100550134,100555056,"GOLGA2P5","golgin A2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315]","12:100550134-100555056"
"ENSG00000120805",1185.737,0.148,0.043,3.398,0.001,0.004,"12","-",101786897,101801598,"ARL1","ADP ribosylation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:692]","12:101786897-101801598"
"ENSG00000111666",566.386,0.326,0.051,6.389,0,0,"12","+",102090724,102114004,"CHPT1","choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]","12:102090724-102114004"
"ENSG00000111670",2027.523,1.387,0.071,19.57,0,0,"12","-",102139274,102224716,"GNPTAB","N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits [Source:HGNC Symbol;Acc:HGNC:29670]","12:102139274-102224716"
"ENSG00000258230",2.098,0.799,0.262,3.045,0.002,0.012,"12","-",102166891,102167199,"RP11-511H9.3","","12:102166891-102167199"
"ENSG00000136048",212.857,-0.409,0.06,-6.802,0,0,"12","+",102271128,102317401,"DRAM1","DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]","12:102271128-102317401"
"ENSG00000111696",181.013,0.467,0.085,5.525,0,0,"12","-",104164230,104179162,"NT5DC3","5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]","12:104164230-104179162"
"ENSG00000166598",11865.25,0.107,0.033,3.222,0.001,0.007,"12","+",104323884,104326707,"HSP90B1","heat shock protein 90kDa beta family member 1 [Source:HGNC Symbol;Acc:HGNC:12028]","12:104323884-104326707"
"ENSG00000139372",625.702,0.202,0.064,3.176,0.001,0.008,"12","+",104359581,104382652,"TDG","thymine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:11700]","12:104359581-104382652"
"ENSG00000198431",1219.138,-0.522,0.06,-8.687,0,0,"12","+",104609556,104744061,"TXNRD1","thioredoxin reductase 1 [Source:HGNC Symbol;Acc:HGNC:12437]","12:104609556-104744061"
"ENSG00000171310",240.65,1.136,0.07,16.263,0,0,"12","+",104849072,104850774,"CHST11","carbohydrate (chondroitin 4) sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]","12:104849072-104850774"
"ENSG00000136052",247.853,0.715,0.068,10.59,0,0,"12","-",105196330,105322433,"SLC41A2","solute carrier family 41 (magnesium transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:31045]","12:105196330-105322433"
"ENSG00000257758",50.641,-0.519,0.121,-4.276,0,0,"12","-",105370526,105371805,"KRT18P20","keratin 18 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:33388]","12:105370526-105371805"
"ENSG00000074590",64.351,0.489,0.106,4.618,0,0,"12","-",106457117,106533811,"NUAK1","NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:HGNC:14311]","12:106457117-106533811"
"ENSG00000136026",1566.742,0.355,0.039,9.024,0,0,"12","-",106631654,106641766,"CKAP4","cytoskeleton-associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]","12:106631654-106641766"
"ENSG00000151135",912.815,0.311,0.061,5.098,0,0,"12","+",107349496,107367814,"TMEM263","transmembrane protein 263 [Source:HGNC Symbol;Acc:HGNC:28281]","12:107349496-107367814"
"ENSG00000120832",551.191,0.184,0.063,2.915,0.004,0.017,"12","-",107371068,107380927,"MTERF2","mitochondrial transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:30779]","12:107371068-107380927"
"ENSG00000008405",436.245,0.227,0.055,4.14,0,0,"12","-",107385141,107487607,"CRY1","cryptochrome circadian clock 1 [Source:HGNC Symbol;Acc:HGNC:2384]","12:107385141-107487607"
"ENSG00000151136",44.603,0.762,0.126,6.047,0,0,"12","+",107712189,108053419,"BTBD11","BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844]","12:107712189-108053419"
"ENSG00000136045",743.912,0.232,0.043,5.447,0,0,"12","+",108079508,108106944,"PWP1","PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]","12:108079508-108106944"
"ENSG00000110880",1672.467,0.208,0.04,5.211,0,0,"12","-",109038884,109125372,"CORO1C","coronin, actin binding protein, 1C [Source:HGNC Symbol;Acc:HGNC:2254]","12:109038884-109125372"
"ENSG00000174527",4.714,0.757,0.252,2.999,0.003,0.013,"12","+",109785707,109886176,"MYO1H","myosin IH [Source:HGNC Symbol;Acc:HGNC:13879]","12:109785707-109886176"
"ENSG00000110906",823.108,0.261,0.041,6.365,0,0,"12","-",109886460,109915349,"KCTD10","potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]","12:109886460-109915349"
"ENSG00000110921",602.554,-0.239,0.062,-3.87,0,0.001,"12","+",110011059,110019340,"MVK","mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]","12:110011059-110019340"
"ENSG00000139438",95.235,-0.346,0.125,-2.776,0.006,0.025,"12","+",110152032,110208312,"FAM222A","family with sequence similarity 222 member A [Source:HGNC Symbol;Acc:HGNC:25915]","12:110152032-110208312"
"ENSG00000174456",196.608,-0.32,0.07,-4.566,0,0,"12","-",110465871,110486360,"C12orf76","chromosome 12 open reading frame 76 [Source:HGNC Symbol;Acc:HGNC:33790]","12:110465871-110486360"
"ENSG00000196850",326.212,0.313,0.089,3.504,0,0.003,"12","-",110969119,111021125,"PPTC7","PTC7 protein phosphatase homolog [Source:HGNC Symbol;Acc:HGNC:30695]","12:110969119-111021125"
"ENSG00000257539",10.912,-0.542,0.214,-2.537,0.011,0.046,"12","+",111819670,111823442,"HSPA8P14","heat shock protein family A (Hsp70) member 8 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:44929]","12:111819670-111823442"
"ENSG00000111252",82.828,-0.331,0.088,-3.75,0,0.001,"12","+",111843751,111889427,"SH2B3","SH2B adaptor protein 3 [Source:HGNC Symbol;Acc:HGNC:29605]","12:111843751-111889427"
"ENSG00000204842",690.958,-0.347,0.044,-7.798,0,0,"12","-",111890017,111926416,"ATXN2","ataxin 2 [Source:HGNC Symbol;Acc:HGNC:10555]","12:111890017-111926416"
"ENSG00000111271",547.393,-0.177,0.044,-4.048,0,0,"12","+",112123856,112186843,"ACAD10","acyl-CoA dehydrogenase family member 10 [Source:HGNC Symbol;Acc:HGNC:21597]","12:112123856-112186843"
"ENSG00000111300",587.432,0.283,0.063,4.526,0,0,"12","-",112464499,112546826,"NAA25","N(alpha)-acetyltransferase 25, NatB auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:25783]","12:112464499-112546826"
"ENSG00000135148",666.127,0.512,0.05,10.154,0,0,"12","+",112563304,112591403,"TRAFD1","TRAF-type zinc finger domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24808]","12:112563304-112591403"
"ENSG00000111335",77.462,-0.436,0.103,-4.235,0,0,"12","+",113416199,113449528,"OAS2","2'-5'-oligoadenylate synthetase 2 [Source:HGNC Symbol;Acc:HGNC:8087]","12:113416199-113449528"
"ENSG00000111344",58.039,0.474,0.109,4.353,0,0,"12","-",113536623,113574029,"RASAL1","RAS protein activator like 1 (GAP1 like) [Source:HGNC Symbol;Acc:HGNC:9873]","12:113536623-113574029"
"ENSG00000139405",332.54,-0.239,0.069,-3.477,0.001,0.003,"12","+",113623330,113630169,"RITA1","RBPJ interacting and tubulin associated 1 [Source:HGNC Symbol;Acc:HGNC:25925]","12:113623330-113630169"
"ENSG00000186815",434.615,-0.256,0.051,-5.054,0,0,"12","+",113658854,113705684,"TPCN1","two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182]","12:113658854-113705684"
"ENSG00000089060",169.563,-0.26,0.067,-3.894,0,0.001,"12","-",113736563,113772835,"SLC8B1","solute carrier family 8 (sodium/lithium/calcium exchanger), member B1 [Source:HGNC Symbol;Acc:HGNC:26175]","12:113736563-113772835"
"ENSG00000139410",252.61,-0.213,0.085,-2.515,0.012,0.048,"12","+",113860041,113876081,"SDSL","serine dehydratase-like [Source:HGNC Symbol;Acc:HGNC:30404]","12:113860041-113876081"
"ENSG00000135111",120.375,-0.79,0.086,-9.212,0,0,"12","-",115108058,115121969,"TBX3","T-box 3 [Source:HGNC Symbol;Acc:HGNC:11602]","12:115108058-115121969"
"ENSG00000196668",174.592,-0.591,0.13,-4.56,0,0,"12","+",116971226,116973326,"LINC00173","long intergenic non-protein coding RNA 173 [Source:HGNC Symbol;Acc:HGNC:33791]","12:116971226-116973326"
"ENSG00000257883",44.22,1.8,0.147,12.259,0,0,"12","+",117099386,117135870,"RP11-497G19.1","","12:117099386-117135870"
